log2FoldChange,AveExpr,t,pvalue,padj,B,gene
-0.5413175545848139,6.3472015812261935,-4.154764272390298,8.384094663440621e-05,0.023277562600141983,1.2438558201117864,TLN1
-0.43243942150029735,6.373886831207654,-4.208133170601073,6.926516112201981e-05,0.021838846026594985,1.4203821513325599,MAP2K3
-2.7164142492232934,3.5888167999760126,-3.2274223410915788,0.0018384285097567967,0.09915929334680015,-1.3373599730638386,DES
-0.48959396255686194,6.320361259683115,-3.3274821047641345,0.0013478082456316997,0.08886529283642448,-1.3171717759037689,SRCAP
0.39481944650581635,6.262154679081133,3.505232324837454,0.0007654445663483304,0.06772722327055991,-0.7812759596750976,PAN3
0.4421337667988583,6.251664569771492,5.480443588765936,5.208921587150177e-07,0.0022641086173949103,6.03247409331653,SINHCAF
0.3869760093934804,6.222585867092738,5.201995957659032,1.5945461059161993e-06,0.0033201172204383755,4.977714665280767,ERBIN
-0.7277211669747672,6.036529515774297,-4.414246880946549,3.2731125305610007e-05,0.015585560094145096,2.146467099067351,HSPG2
-0.8152285404940258,5.990076530938934,-4.809384524346345,7.4000115173992156e-06,0.009255907360139133,3.5398971262065553,MCAM
-0.8030066496459689,5.828768065890284,-3.8371194978757157,0.00025402448598778343,0.040824326984828505,0.2638553974511826,TPM2
0.5812887456659128,5.930074270195539,4.641548956598866,1.4021897458830826e-05,0.011502045636333436,2.953984463399653,TMTC3
-0.7274782117975107,5.8809146490842314,-3.5814299908249034,0.0005973294443990034,0.061649828966717606,-0.525368487958426,TIMP1
-0.5900598298041437,5.864571962545829,-3.6560848533995896,0.0004670405468558879,0.05424558847169242,-0.29809587026430595,KLHL21
0.5316396300813153,5.904415274932594,4.1589357232015125,8.260263123330916e-05,0.023277562600141983,1.3069373868420202,NCK1
-0.4535789658648426,6.015676662477657,-5.0542258504395505,2.859040193635183e-06,0.004835081574644499,4.4325114111708945,MAN2B2
0.44122477465452636,5.895927756580812,3.4806703296285018,0.0008285741516440323,0.0694644982863246,-0.8125141502404851,TNFAIP8
0.4436191668931535,5.904473048972514,5.525957257562264,4.329044174780587e-07,0.0022641086173949103,6.211750505175126,ZBTB44
-0.8192607991956065,5.626970978468638,-3.5483571765246626,0.0006654741989592806,0.06326005271658232,-0.5988359194755066,FBP1
-0.7798173799940846,5.597418864183449,-3.589744117951048,0.00058127068568211,0.06103187194145973,-0.472691483468453,GGT5
-0.38247499383804406,5.884988149901923,-4.183277155788942,7.572075431213778e-05,0.022084659113230466,1.3797669309212868,RBCK1
-1.0346790536995512,5.5641313048629435,-4.824605373924204,6.979593363185754e-06,0.009160483636069196,3.6131499649424104,MYL9
-0.6575164558196578,5.6844389267574,-3.57950873363039,0.0006010997857727557,0.061649828966717606,-0.5111366027449131,ITGA5
0.6425936877231244,5.680106372881786,3.904064136583298,0.00020193473122217978,0.03645722593268497,0.5020887028700161,RASSF6
-0.3817626582500546,5.799383745341464,-4.4105522407854325,3.317933699642085e-05,0.015585560094145096,2.1522178929002127,GTPBP1
-0.7010088624439508,5.608430087689224,-3.798665986366858,0.00028951750404529637,0.04341376298969134,0.16392704413586578,TNS2
-0.4931218528234105,5.634685734556697,-3.3805923888894314,0.0011403390891005804,0.0810165144798291,-1.0868841454393428,PDLIM7
-0.47666749581224277,5.659423579879873,-3.3067529688279573,0.0014380316337683267,0.08994094863564504,-1.2989702789439166,HCFC1
0.40162370564741057,5.6188513629289005,4.596192532909379,1.6634167108698224e-05,0.011841886013354687,2.8086818633737938,CNOT6L
0.3896291918774404,5.615187337356509,4.588702939151565,1.710874632265385e-05,0.011841886013354687,2.7826995176539295,TSHZ2
-0.4111783524759751,5.596806744990821,-3.3540493426941307,0.0012399475080280456,0.08541748779530796,-1.1579562927281923,MED12
0.3917597329018472,5.589970084615217,3.554069228084924,0.0006532008825702839,0.06326005271658232,-0.5658524903468427,CLDN12
-0.3891594343346032,5.665286798758646,-4.492456832946386,2.4509435707349264e-05,0.013786207450588141,2.441733776780981,ARHGDIA
-0.5387265060979125,5.551862734762045,-4.465942975442973,2.704255328395545e-05,0.013894104168809901,2.355752052112674,SORBS3
0.7237371779243276,5.354361119134522,3.765262533191514,0.0003241495296148034,0.045420155085598816,0.09641722953907106,CLIC6
-0.501878398182404,5.482765548042215,-3.580875906108965,0.0005984144903316642,0.061649828966717606,-0.4864109419156275,NRP2
0.39953363815562337,5.528316783788387,3.7854679231153057,0.000302756305728286,0.04372238871414326,0.14045644090919396,KITLG
0.6065092695541194,5.2391185959441415,3.4995335049517884,0.0007796726915344145,0.06852417981356258,-0.691271161493856,SOX4
-0.3990610842898379,5.491511527983035,-4.5859912401758445,1.728379583901722e-05,0.011841886013354687,2.774373783538378,MROH1
0.39148970840851494,5.433486127334878,5.09780269231342,2.40859869378657e-06,0.00474180824845762,4.608588449142637,ZBED5
0.6328658554285287,5.270891413164776,3.40924209924438,0.0010413108681875745,0.07692415407883219,-0.9539099906088992,GLIS3
0.4630369607028877,5.340335188328825,3.240949974953109,0.001763479081985176,0.09864987560607814,-1.4368259408637272,USP31
-0.4585941662226354,5.4021997898536975,-4.082292691875071,0.00010843306848946555,0.026192905758921574,1.0829462381695008,EHD1
-0.7478776386056563,5.016557230551276,-3.24738408376573,0.0017288450210002518,0.09779401272889252,-1.400059154399031,ALPL
0.5078130543983272,5.365383633701057,5.700039305858369,2.1222542104842151e-07,0.0016125685525871971,6.8675272805131335,BAG4
-0.5845868788190653,5.275688788553265,-3.6839004915581968,0.0004258002786417316,0.051905449446562044,-0.1590136992141833,LRP5
-0.3843537803549033,5.290615555958826,-3.3467870737689887,0.0012685956098248262,0.08635086081019415,-1.1467930087109774,TMEM127
-0.4216156457107312,5.271098846074985,-3.6132578289741555,0.0005380429538604393,0.059282506695845574,-0.3700881772070339,INTS1
-0.5455608152795133,5.227128722046005,-3.9476785430629016,0.00017368131503095273,0.03381205451067486,0.6624808357993794,RIPOR1
0.49690300545453425,5.1729455065996275,4.7338730817941626,9.878635880497762e-06,0.010512470517803211,3.3037561870721905,ZNF22
-0.5255406291590026,5.221419943979155,-3.9154890230770873,0.00019413508599233086,0.03590160812321703,0.56129087944226,AP2A1
0.5252563426102865,5.084330130355984,3.420271047481935,0.001005397862767997,0.0751167655571672,-0.907477410548843,PARD6B
-0.6142115438909217,5.149221487555586,-4.233863254999108,6.314289974532958e-05,0.021344258528124965,1.5936549667065627,TECPR1
-0.4537753329742529,5.18664148925103,-4.065559068769521,0.00011502734037994687,0.02744900909163653,1.0424203472293954,MYBBP1A
0.6377643447645545,5.021797807811108,4.451439348256595,2.8533765890620814e-05,0.01440369869458082,2.3319618832425277,AEBP2
-0.7782633268623371,5.007443938257807,-4.152454118329148,8.453440194389676e-05,0.023277562600141983,1.3328133995186677,PLBD2
-0.4232570389990533,5.131473030393339,-3.316921888290019,0.0013930846576440598,0.08889913475757938,-1.215553961627462,FURIN
0.41414986371554363,5.096499697121802,3.437329413441561,0.0009521454284024694,0.07244886443890408,-0.8612396022480482,ACTR3C
-0.4651178733026695,5.083515890425445,-3.311057934810535,0.0014188396670114407,0.08952787347581485,-1.2279687992418298,TMEM129
-0.44135081824195854,5.167730424910486,-4.228260043972353,6.442996233407183e-05,0.021344258528124965,1.5748732983913536,CHPF2
0.3891404084293413,5.117424725457226,4.472198770201213,2.6422931957936562e-05,0.013894104168809901,2.3991033568076325,ASNSD1
-0.4607894277315969,5.129072368551558,-4.613526933471539,1.558430498856669e-05,0.011841886013354687,2.882079358999513,OSBPL5
-0.3897780621058127,5.072008740984336,-3.54395718782436,0.0006750770377491916,0.06367926911491721,-0.5583607806573205,TAF1C
-0.686055722443272,4.8957506930350005,-3.389293395407441,0.0011093624833293655,0.07978881396916636,-0.9914232581540858,ID3
-0.7221288941808099,4.904339517312244,-3.537862619934493,0.0006885953791529334,0.06379471637357081,-0.5642164189942722,PER1
-0.989956395238949,4.1537088408916585,-3.5123546789922586,0.0007480077321278917,0.06708896684465514,-0.5875731143236829,IFI6
-0.5899571320131782,4.8509701276076385,-3.9126599152074544,0.00019603915646090468,0.03590160812321703,0.5754696258322571,IFI35
0.4712280138932252,4.915437974264775,3.4722987301409893,0.0008511939398228193,0.0699273377564142,-0.7446019577932423,TMEM68
-1.5867233318224088,4.421532554431767,-4.738724384345874,9.697606974652084e-06,0.010512470517803211,3.3160370432957826,TRNY
-0.44259518905435336,4.94544962456498,-3.330314884865994,0.0013359003710476383,0.0882545993450163,-1.160584572377207,ATXN2L
0.4258449697933555,4.933756020060569,5.444872589924111,6.016905984559207e-07,0.0022641086173949103,5.879944397532504,CBFB
0.4035318383287665,4.8702162637597155,3.5477655602799527,0.000666757806607956,0.06326005271658232,-0.5231478766359192,ZNF429
-0.819646559114954,4.77042984535637,-4.699499857422182,1.1258927825227238e-05,0.011366898056166596,3.184909677147745,SLC9A1
-0.4620593074846271,4.857570635643819,-3.8428341166121185,0.00024911878047120426,0.04020001173062785,0.3584325466556457,NFIC
0.423067180792116,4.759755842640391,3.690625170722223,0.00041636354287581613,0.051727252712935524,-0.09248276998542426,PPP4R2
-0.43891215996958977,4.819270007187176,-4.4067575363562845,3.3645873114297076e-05,0.015585560094145096,2.182473107096948,IRAK1
-0.5474585438372284,4.780250720352856,-3.587359866100836,0.0005858334724538135,0.061184634335269106,-0.4084669295800172,KMT2D
-0.4049098846434447,4.766424114932799,-3.7168974625935784,0.00038136984102863855,0.049557940992282556,-0.020501102242452163,ZMIZ2
-0.47926219425518024,4.718966872998383,-3.310183729633713,0.001422717373402764,0.08962891817657669,-1.1968351583247827,PACS1
-0.5532239458848593,4.695175984362814,-4.287977899524976,5.192457520591599e-05,0.020444782241577364,1.7893227017331244,PTPRS
-0.6515076375690025,4.618658511571261,-3.6617304726895226,0.00045837439633030137,0.05410299486588793,-0.1777800000024854,CLCN7
-0.5642156263556188,4.6241762219414015,-3.3864667236059796,0.001119337711525696,0.08013236918838683,-0.9761896063450024,KCNK6
-0.5637961112996699,4.678702996971078,-3.5879655840274713,0.0005846710884671488,0.061184634335269106,-0.3995648905439628,ANKRD52
0.4891952429376438,4.67098367384831,4.280392038837791,5.337230928615412e-05,0.020602757900323846,1.767267624649424,PDE7A
-0.5105860115883614,4.623010144935842,-3.6827485389129913,0.00042743710312825346,0.05194416203262917,-0.11474172514728309,DENND3
0.45682403957936035,4.579343372379011,3.2331343995529105,0.0018064241510440094,0.09892370587372298,-1.3867642711239787,IKZF2
0.38533426307876795,4.695506839218078,4.671742885816224,1.2508900591978198e-05,0.011502045636333436,3.0872393344110574,RAB21
-0.7563033066352922,4.528157634490506,-4.2604258084545785,5.7371601252290675e-05,0.021017493759039003,1.70184084861941,LOC102723566
-0.6621750274007887,4.550688341815521,-3.724446745251666,0.0003718445899171796,0.04896658489431114,0.014102359917401941,PNPLA2
0.48935108304388475,4.577637383000433,4.038222317998105,0.000126637200221606,0.02903533673304262,0.987938854668938,ZBTB41
-1.2453907557744786,3.6046675445403893,-3.502489570337122,0.0007722613890687064,0.06817717473809697,-0.5930492315403724,PRH1-PRR4
-0.7219586344042606,4.416140860021564,-3.4567737052951153,0.00089469563069148,0.07047303785994143,-0.7621344813418016,CTNNBIP1
-0.438552613305907,4.664082814628387,-3.4805164936286346,0.0008289846352611982,0.0694644982863246,-0.7102552923829402,EDF1
-0.43543910194812163,4.61668482314271,-4.227920643288479,6.450873075752707e-05,0.021344258528124965,1.594082165781309,SLC35E1
-0.6860051147046677,4.520915061638007,-3.736495693862113,0.00035711009982470455,0.04830420922952098,0.05221492506871783,RNA28SN1
-0.5893080375695634,4.531614854578176,-3.8255315490325255,0.00026425714617266696,0.041747112225495514,0.32228620409445785,CLUH
0.4048160741597151,4.5626134199004,3.8094390562022213,0.00027912283392015697,0.042763355886273384,0.27722327967004023,RNF217
-0.6448869601947091,4.464005753182626,-3.542057827242435,0.0006792627883442177,0.06367926911491721,-0.5196442038966067,FKBP11
-0.5495910084803528,4.570581429392301,-5.074902938124006,2.6358801439377228e-06,0.004835081574644499,4.509792918118569,SIN3B
-0.5075006792382464,4.572418146448746,-4.642475835201575,1.3972910918559552e-05,0.011502045636333436,2.9861252980229933,KIF1C
0.39763502591306743,4.557980240414465,3.467772918767811,0.0008636644316187948,0.0699273377564142,-0.7318422870501058,LGR4
0.583149622580736,4.442736894201303,4.028545750412792,0.00013101046703444132,0.029746702035423622,0.9611146435947058,MAP2K6
-1.3305054516915913,3.6396943016652674,-3.3389280866741275,0.0013002989420295992,0.08707137847529495,-1.046829842494084,CNN1
0.44381584510357897,4.519421181087812,5.209835551456786,1.5456026725356173e-06,0.0033201172204383755,4.986623650126443,ZCCHC10
0.47226638696467393,4.509066440696629,5.8168590621026155,1.3096211296964924e-07,0.0016125685525871971,7.23705673131298,ANKRD49
0.3928420797262131,4.479466528830932,3.9058876646544936,0.00020067001188081072,0.036410972570484056,0.5764250900050572,RYBP
0.4275138499809028,4.409058036628913,3.4744511329188126,0.0008453230931833374,0.06977725675262206,-0.7030928598817319,SLC39A10
-0.4796837382613255,4.518228428503316,-3.867987898160017,0.00022858221390172464,0.039241953063374455,0.4538222515233681,SYVN1
0.5134350122042326,4.457386359102603,4.701985848787999,1.1153102514344532e-05,0.011366898056166596,3.1855717135299173,CAMSAP2
-1.1177384620209567,3.8321545175623073,-3.477721286489844,0.0008364767201994136,0.0694644982863246,-0.6705632459601869,DNASE1L3
-0.9068083351193215,4.057298664189377,-3.4595188200783187,0.0008868538584489099,0.07047303785994143,-0.7326072724610979,PDLIM3
-0.4645660210216551,4.413168705252603,-3.675178094483391,0.0004383439938158785,0.052619989062519516,-0.12505174106071149,VARS1
0.4609254816261741,4.350276103718086,3.7293802039514783,0.0003657428029080289,0.048632016944940196,0.044922074290520086,ZNF483
-0.5931103531936195,4.37600649084331,-4.471522639184439,2.648923191563774e-05,0.013894104168809901,2.40281369737167,PLEKHM1P1
0.5660401469850203,4.299121862370446,3.468168033112165,0.0008625688836658769,0.0699273377564142,-0.7124485651781383,PAX6
-0.44499318141836497,4.369450344737262,-4.367018815529887,3.8929082018122335e-05,0.017222400846983694,2.054308058768431,BCAR1
0.3992590372412659,4.360434170365619,4.192159061613623,7.335001839236831e-05,0.021838846026594985,1.4831655871735823,SPOPL
-1.6346046611550769,3.7817484250098827,-4.781055632444406,8.249185367270927e-06,0.009553041901497809,3.4234080384104173,TRNC
-0.4138755637108682,4.343796629957702,-3.5580688062159163,0.0006447351827605015,0.06326005271658232,-0.4649295152803168,SOGA1
0.4938082660343559,4.317499220799748,4.8517339035122236,6.287280770922109e-06,0.008841264038367398,3.6979444411166735,TMEM267
-0.6846614033105309,4.1358967510466025,-3.703545153004315,0.0003987889273905408,0.0509802442437505,-0.028765605184698728,MMRN2
0.4731222543908107,4.3400201573251564,5.200802496537775,1.602128998535306e-06,0.0033201172204383755,4.938517393118358,SSX2IP
0.6810117717240574,4.182453330653887,4.67509122065759,1.235124060062127e-05,0.011502045636333436,3.0792766660992648,BARD1
-0.5601199477950249,4.326392419045046,-3.57297885997627,0.0006140837379824797,0.062156640358154644,-0.42095365475533697,RABAC1
0.5505330446101881,4.177112222145603,3.229154841367258,0.0018286657120211278,0.09906440442298618,-1.3655782484597223,TTC6
-0.8359949856468947,4.044981765568128,-3.667816367382542,0.0004492038265299552,0.05336883940803029,-0.1310907601269058,ROBO4
-0.4052525715628654,4.338954728635383,-3.3511337241346077,0.0012513750423850181,0.08568981029368296,-1.0524165147201217,HEBP1
-0.600193248955808,4.168370572755299,-3.249876576982221,0.0017156004011996597,0.09766990902046223,-1.3190778965235914,SMTN
-0.5669672253536406,4.244399346187727,-3.9267667557470403,0.00018671945978179005,0.03568879616236991,0.6448190517202361,LETM1
-0.42814828888385126,4.266654110708565,-3.3138465242788793,0.0014065366189025977,0.08916957733130092,-1.1508361935700595,MEF2D
-0.4797812332036635,4.255664708726148,-3.5099283040508418,0.0007539052720525849,0.06740779571500728,-0.5991071089518893,CC2D1A
-0.46765049834396066,4.258649007064759,-3.795038463235115,0.0002931000688437569,0.04341376298969134,0.24141025853863862,ITPK1
0.38271781197554766,4.220639113800083,3.4281640834609264,0.0009804172865866983,0.07398844915788494,-0.8231687167341724,ZNF606
0.40118914523472515,4.224061550107845,4.219289794980756,6.654329865616137e-05,0.02183396534406415,1.5704355650809614,KLHL11
-0.7766511304359787,4.089623348546472,-4.319414445059666,4.631922555411383e-05,0.01982362159747476,1.8952209643144782,FASN
-0.6793968572846483,4.044858452904815,-3.318336869679758,0.0013869360940167968,0.08889913475757938,-1.1243697363444216,NME4
-1.654606008112319,3.6107783722049813,-4.802954092141849,7.584954802150705e-06,0.009255907360139133,3.4801483445115,TRNN
0.7619181613201955,3.9263874519903155,3.3686289267624296,0.0011842632063241005,0.08311796699787011,-0.969473434754371,CFTR
0.3816545889609957,4.2182117493134035,5.432522152305087,6.325289478169354e-07,0.0022641086173949103,5.768328685867385,ELP4
-0.5139963984086444,4.101293977538741,-3.3370481398163063,0.0013079924212346249,0.08720905789844888,-1.0758743929430672,TRIM3
-0.44899357425067876,4.1789452254850215,-4.127954898323854,9.223682574730715e-05,0.023796239311790736,1.277809537182705,NAA10
-0.7091161951509553,3.859511530253849,-3.233219467357972,0.0018059514898453968,0.09892370587372298,-1.3432544453176192,CLTB
0.38827297794135696,4.089599854553817,3.53985461669119,0.0006841489663909145,0.06368246194486021,-0.49949462547523726,CCDC126
-0.41337732795686,4.089978321845864,-3.4264559534385897,0.0009857731308462456,0.07407219704950396,-0.8261481687096586,OSBPL7
-0.464463854851199,4.114669366899,-5.006612844468467,3.4455083955793218e-06,0.005217824906443855,4.235878332485219,TRMT61A
0.38732615425275085,4.063898961508249,3.267375920306637,0.0016252570729819176,0.09494491393410982,-1.2566977501508623,ZBTB10
-0.8593702272863939,3.872912689341314,-4.188479690472534,7.432329373606259e-05,0.021838846026594985,1.468555824736245,PLXNB3
0.4174635754039726,4.053011189170801,3.990040594290106,0.00014989353584293657,0.03190220583935019,0.8451668130440533,KPNA5
0.4542143216602992,4.030179139760901,4.037773398354132,0.00012683694615947912,0.02903533673304262,0.9935095768328654,SUZ12
0.42428518891482314,4.012525212965778,3.472786744211034,0.0008498594735557932,0.0699273377564142,-0.6863669252959745,GOLGA6L9
-0.48237102706266777,3.9352247522547517,-3.366280996412695,0.0011930687058901853,0.08358698794612128,-0.9853891487300013,IL18BP
-0.617170849103116,3.913217747288163,-3.2906771197615856,0.0015118772226385753,0.09186145557099148,-1.1914886909901181,NCOR2
0.45560842380894284,4.009093463257267,5.282756128762924,1.1554729395520124e-06,0.0033201172204383755,5.194635838072253,SASS6
-0.6243290817892446,3.9199232808363473,-3.66728070843645,0.00045000392856875236,0.05336883940803029,-0.12818895085805782,PFAS
0.43383117606835375,3.91401519931395,3.795434973419643,0.00029270642164478425,0.04341376298969134,0.25368146746669673,RBAK
-0.4858277211426554,3.940239179778872,-3.2331546373112476,0.0018063116937297589,0.09892370587372298,-1.3475303902176297,MPG
0.45967499056708583,3.8373318247856854,3.814680923031741,0.00027419496558947227,0.04217247099656204,0.31172728737506716,C2orf42
-0.574018001993359,3.805975162692733,-3.850022416763401,0.0002430765523747624,0.039945314435386486,0.41745696831991275,MYO9B
0.38778862015403526,3.8717512315730613,3.6876805677658964,0.0004204709321442888,0.051727252712935524,-0.06455778038445725,CEP120
-0.5018461336863758,3.884035713451057,-4.207714762052988,6.936930085858149e-05,0.021838846026594985,1.5298028691250112,MGRN1
-0.5675239701691757,3.8505139031345252,-4.253977393982822,5.872396040668609e-05,0.021019974700480528,1.677343872608695,PIP5K1C
0.4039481042042845,3.8549227599637117,3.9103930032896015,0.00019757775031060127,0.03601586268856303,0.6003539679081804,ZNF180
-0.6237801750754923,3.7235688071313984,-3.6365163968462557,0.0004983004394439212,0.056542021621512825,-0.21291960343289507,GMIP
-1.7542657562376185,2.515273151449896,-3.773193974480181,0.0003155852495537357,0.04485867731382234,0.13964059677655705,HPR
-0.43545203955209244,3.845599066227231,-3.57152242308535,0.0006170157776033345,0.06229328007013768,-0.40320035441790303,RGP1
1.3720715879098693,3.0030156848640166,3.3158312723495547,0.0013978412237987722,0.08889913475757938,-1.0955135592317902,CLCNKB
0.40875216740633924,3.7602043964014973,3.6573843472049177,0.0004650320953909548,0.05424558847169242,-0.15101447671300505,ZNF287
-0.6312955454612967,3.632786396436778,-3.448227949520059,0.0009195292690393508,0.0708716268390803,-0.7454236893621742,TMCC3
-0.6213204197443347,3.6692317862597417,-3.2990039930811283,0.0014731935505474512,0.09077546613341994,-1.1557354354347291,SELENOM
-1.043347010196296,3.380815442379552,-4.022340037790828,0.00013389107141302395,0.02978433359218308,0.9335455654526532,CBR3
0.5714778225857606,3.6303063719317943,3.740248859124455,0.0003526352665219567,0.04804380963334091,0.09102357335466671,CACNB4
-0.5260720221889605,3.7357733773400965,-3.993366640487629,0.00014816447724514092,0.03190220583935019,0.8542568129120198,ANAPC2
-0.5026403617425013,3.730903962180412,-3.482464201863405,0.0008238016961486209,0.0694644982863246,-0.6525094294442448,ZC3H7B
-0.42917776886301473,3.7201104793230027,-3.4433233981362883,0.0009340743571157035,0.07147393481439934,-0.7615184148679992,CCDC85C
0.44223158697644127,3.6294664755530675,3.5627303149045346,0.0006349997020972614,0.06326005271658232,-0.42067672695137137,IGIP
-0.5107633686169883,3.586641110755828,-3.3587555664773383,0.0012217088965682209,0.0848149645041431,-0.9900528572126612,PDE4A
0.41482497026869547,3.658845588135333,4.0859675202838055,0.0001070344049765301,0.026014646058925287,1.1357724220732308,POC5
0.42382138017077997,3.640635796975204,3.9917705688612313,0.00014899179877527445,0.03190220583935019,0.8447236766254509,ZNF124
-0.40239268120943805,3.687780718162386,-3.490323377679845,0.0008031977988401999,0.06909801934407549,-0.6287668771377479,FBXL15
0.5797812549572368,3.5461383564448634,3.755358269767721,0.00033515564370550677,0.046630453410814926,0.13425868538982133,MACIR
-0.4741684312465537,3.6538732388038007,-3.9737827753097097,0.00015862765460791727,0.03270055116508971,0.7927204143347533,PLAAT3
-0.4423740660459594,3.627623887229197,-4.483089668115692,2.537690217545571e-05,0.013894104168809901,2.409887291195039,EXD3
-0.6434111467595409,3.437136261217374,-3.4801327276869243,0.0008300094839630926,0.0694644982863246,-0.6517336246897587,ACVRL1
