baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene
80.61563146192948,-1.4179300463933118,0.33121999520358675,-4.2809313052545965,1.861128064531909e-05,0.0005896373461716897,ATF3                     
5.834610946186903,-1.5653326568014414,0.29073419680458445,-5.384067901216216,7.282101214118138e-08,8.83899601799732e-06,BALR6                    
14.761535834058426,-1.3901657340161544,0.4689757104545619,-2.9642595619050613,0.0030341224487857353,0.025387609215886925,BMP5                     
1.2288948069901786,1.2396972955036234,0.418144824965049,2.964755801072618,0.0030292328324883016,0.025361449619380375,C1QL4                    
28.156490838081258,-1.0652107106479638,0.2936292520347266,-3.6277404354862592,0.000285912480951238,0.004514184599080277,C6orf141                 
1.9101150880978557,-1.5497886872954163,0.5023361012259251,-3.0851628690696087,0.002034407159011659,0.01909422210221481,CALCA                    
16.31504672695572,-1.1846900858945997,0.3643402660087229,-3.2516035048023935,0.0011475598372544663,0.012602190165267492,CCL2                     
7.121224197123197,-1.5102697897152468,0.4102209373950953,-3.6816009424225555,0.0002317739897708572,0.003899089101601315,CCL3                     
19.225023956024383,-1.3582634197931642,0.3245379243048458,-4.185222490414762,2.8488692172584818e-05,0.0008162691312039317,CCL3L3                   
3.844866182830278,-1.4538438090064467,0.4953600374623274,-2.9349234880841855,0.0033362994303863954,0.027035303018007165,CCL4                     
11.476030792262684,-1.6871477010364646,0.406338662824016,-4.152072779171307,3.294774386598e-05,0.0009087322605873889,CCL4L2                   
3.0521211424033465,1.426016792161712,0.36383215810232516,3.919435817876921,8.875649262227723e-05,0.0019054164352724247,CDC27P10                 
5.64944323317313,1.5052054292833068,0.3245336395019272,4.638056725316354,3.5170027129680156e-06,0.00017656826709240995,CDC27P11                 
1.4209431089317361,1.4430634520621013,0.41925872417199816,3.441940188393298,0.0005775579370598269,0.00757274802889701,CDC27P9                  
49.355080750891176,1.5577329919359761,0.22068475569257143,7.05863432681323,1.6814690718236371e-12,1.307319480787853e-09,CDHR5                    
2.3015242701173393,1.5343891638271205,0.4691101039369851,3.2708508108220857,0.0010722445999805552,0.011975358950052152,CLEC4M                   
2.975849129822677,-1.0095282745103349,0.3773332144503383,-2.675429132261563,0.007463365021947749,0.04782771699406792,CLIC6                    
6.349991405282831,1.0311616860266357,0.30944623914863356,3.332280556595639,0.0008613737212563436,0.010239313156769106,COL18A1-AS1              
2.1917621614313796,-1.486221110625643,0.49011471015008323,-3.032394416748952,0.002426219580495708,0.021544378059195596,CPA2                     
6.762438607082027,-2.20167129770489,0.6861422528736922,-3.208767990141808,0.0013330501355328175,0.014086577672508541,CXCL10                   
2.8943141059373994,1.1416513192389888,0.3823780210324387,2.9856614565776467,0.0028296571686689184,0.024104455958276216,CYP2W1                   
10.156614041559097,-1.4130197591193303,0.32361975387422104,-4.366296377780816,1.263709831953619e-05,0.00044225232038698004,DMBT1L1                  
39.232553791320484,1.0071099402228372,0.25890706531534435,3.8898511286132513,0.00010030573731231462,0.002078886992264665,DOK7                     
6.848484737112552,1.1326284921365628,0.2660972317399289,4.256445979278513,2.0770219258796262e-05,0.0006459425918030184,DRD4                     
15.162467311589216,-1.1175631105665091,0.3091319805854427,-3.6151649805045634,0.0003001564101005314,0.00467746449044528,DSG3                     
641.0069769012522,-1.0284005664093592,0.3749473301421892,-2.7427867429256385,0.006092023526389723,0.0414202885331253,FOS                      
4.868781301909688,1.1553714959013694,0.26710478430665263,4.325536507706025,1.5216106434911599e-05,0.0005114807976318242,FOXS1                    
4.525220958061273,-1.1668907728060942,0.26067252124452245,-4.476462525605062,7.588998146423363e-06,0.00030705022458250473,FRMD6-AS2                
5.071024159646594,1.1485632758855011,0.2663223579892529,4.312680634691023,1.612870135727189e-05,0.0005326915636563037,FZD10                    
2.7471501371501232,-1.5907851856063857,0.49963804641913523,-3.1838752012730263,0.001453176491074573,0.014929831470979373,GADL1                    
1.4944216888409438,-1.1891894170690651,0.37156199432874243,-3.2005141408970914,0.0013718263770189283,0.01435671483109401,GC                       
7.3668402139178095,-1.098371651240614,0.3641814175913907,-3.0160013613681413,0.0025613210996685296,0.02245952886251849,GPR78                    
9.5571980984609,1.400639129673511,0.21925302137959693,6.388231828507202,1.678147988239763e-10,6.996417851839604e-08,GRIFIN                   
6.56234381497707,-1.080406534578676,0.26495874729877505,-4.077640559495772,4.5495026645669155e-05,0.0011592165026713592,HDC                      
2599.5112508202383,-1.067930342353028,0.32065139711530527,-3.330502695327423,0.0008668932433575411,0.010283677497594386,HSPA1A                   
47.13353524040095,-3.107619650038315,0.5536996207127161,-5.612464834341445,1.9946475444208818e-08,3.2788586234488864e-06,HSPA6                    
17.853859705069304,-1.5712934932629916,0.4111407910991049,-3.8217893414624324,0.00013248684530285236,0.0025643839816301833,HSPA7                    
26.431778253344294,-2.3809693125623643,0.46096529140501613,-5.16518132049639,2.4020595400429667e-07,2.2956826175553495e-05,IL1B                     
53.70719752562756,1.1205100174966545,0.18019150645768683,6.218439700762346,5.021228359745938e-10,1.6602951290208208e-07,IRF7                     
1.2824796197985266,1.6201441562460661,0.5745313468328277,2.8199404004277633,0.004803256975340989,0.03498994515311072,ITIH1                    
6.677624930679232,1.0715476024870028,0.30573616656269587,3.5048114017196768,0.0004569308486387046,0.006340824757737392,JPH2                     
2.4518703010002763,1.01286386756352,0.33824226768652355,2.9944923042622893,0.0027490199056747168,0.023639604988341282,KIRREL1-IT1              
2.3960723586047226,-1.472091060158183,0.5337761330300942,-2.7578810086572134,0.005817737090714505,0.04016290926051936,KLHDC7A                  
