baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene
17.361963649425434,0.7933966608446303,0.2201057102093161,3.6046164367572566,0.00031261427396584747,0.004808950477422239,A4GALT                   
25.86799542404438,0.6722235945371625,0.21460919316812002,3.1323149983167666,0.0017343369027049023,0.01708033881551247,AATBC                    
1223.1240244325154,0.600251265949961,0.10638066857066672,5.642484428937624,1.6761369936922984e-08,2.836319582208609e-06,AATK                     
4.870761125665657,-0.635735456384745,0.2238905203791837,-2.8394925131624857,0.004518535542534859,0.03367378926979266,ABCB11                   
93.87308689317673,-0.6611418341270856,0.18733497472766664,-3.5291959501326615,0.0004168243724938277,0.005943979512972536,ABCC12                   
7.180083023229531,0.6714726772056829,0.21827187386580787,3.0763133394754285,0.002095774777119229,0.01948243991927974,ACP4                     
1.9027666763912192,0.8723976615606454,0.36432635777693506,2.3945499493472977,0.016640776707301127,0.08450224599098526,ACR                      
13.664398492484473,0.6267889606930747,0.1551217510539744,4.040625872479897,5.330874354016249e-05,0.0013018103781153262,ACTL10                   
72.17300062384616,0.6301567949522197,0.17868599026934764,3.5266155673555275,0.0004209074268772554,0.0059852911265338635,ADAM33                   
4.042358629204689,-0.6663216468060222,0.2606982444285491,-2.5559115224062983,0.010591004475431003,0.06146243677760154,ADAM7-AS2                
23.266220501220737,-0.5939314905704327,0.19491744101088831,-3.047092592074688,0.0023106652088344284,0.020856889257150926,ADAMTS15                 
13.044690296298159,0.6485714905195286,0.19618955818048558,3.3058410270890763,0.0009469179544818378,0.010952950863119834,ADAMTS7                  
32.91425642146818,-0.8219679710063263,0.2733947789882872,-3.006524023787379,0.0026425317214249624,0.022952207134731853,ADAMTS9-AS1              
15.497581685355073,0.6531070016770529,0.13984234312757154,4.670309343152627,3.007464994770925e-06,0.00015421701515967062,ADAT3                    
2.6677444394547334,-0.7784807507315994,0.2727100566682388,-2.854609618150783,0.004308975859315229,0.032455599103163146,ADGB                     
3.5851990784564984,-0.8245009669997996,0.2685452292670527,-3.0702499137673414,0.002138797216410413,0.01970748863692452,ADGRF5-AS1               
18.60619620665688,0.5860872867259835,0.1487402591664694,3.9403406314496023,8.136599084141088e-05,0.0017883127026341586,ADORA2A                  
48.022886340207265,-0.6067502146764016,0.19273946500064376,-3.148033095735608,0.0016437308186294823,0.01641847377066469,ADRA1D                   
269.6886644762269,0.6007745420212427,0.2301738571489129,2.610090257263954,0.009051833671850416,0.05500509067133944,AEBP1                    
4.847298747851371,-0.7597126589652988,0.2753179138316001,-2.7594014802465114,0.005790734458568952,0.04000529735102139,AGR2                     
924.328137009945,0.6395686086075777,0.09523737136205998,6.715521433032376,1.8739487879118917e-11,1.0781576956372279e-08,AGRN                     
9.795064622383174,0.9872939115364013,0.2514559596880829,3.926309452999581,8.625916679139191e-05,0.001868369760266653,AIRE                     
