baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene
2270.7473154434756,-1.1234426965015316,0.2209883129029771,-5.083719956696393,3.701135154629937e-07,0.00031506235556169647,VWF
1691.484093173793,-1.1207073274722221,0.275139422826999,-4.073234275034791,4.6364744253396534e-05,0.005927525230769597,IGFBP7
1515.8442773977379,-3.660839657883663,0.7204847923046478,-5.0810783197429705,3.752983332987722e-07,0.00031506235556169647,PRB3
768.6202932352968,1.0509352816081206,0.2827905021180386,3.716303319018308,0.00020215887372980143,0.012650273802137384,GJB2
687.3128705747295,-1.9267608725496335,0.5148524990372249,-3.7423550942312214,0.00018230365948012386,0.011680666601982215,MUC2
354.89697831838794,-1.3265822674124128,0.3209561591354649,-4.133219536854274,3.577167399033093e-05,0.0055147997401760185,IGFBP7-AS1
86.56371812665851,2.2824641352651467,0.6661840431716692,3.426176532836854,0.0006121423907645098,0.0231392766701248,SPRR3
295.11142915720035,-1.0374373301408422,0.33102332367691417,-3.1340309154571933,0.0017242268895667845,0.04112302664609493,ATP12A
260.293884846346,-1.5146492985160593,0.37534779308198685,-4.035322243616378,5.452740841553993e-05,0.006351952186549366,DUOX2
226.77874058946918,-1.109332862604202,0.28754511320469156,-3.8579437161726813,0.00011434496985135933,0.009199197637975434,PLAUR
220.46812707190068,-1.3317568534358908,0.381116952442434,-3.4943521795636907,0.0004752136888897409,0.02019810845762435,PRH1-PRR4
200.280465101418,-1.5712881356874573,0.5167078995542993,-3.040960157649642,0.0023582503426408203,0.0486659929632899,PRR4
183.5814155052972,-1.4166316403986206,0.35680054002085987,-3.9703741488614317,7.175985338072367e-05,0.007309608581003081,ZBTB16
125.27314755533814,-1.3209587290519895,0.424953597357757,-3.10847757794108,0.0018805391470517307,0.04310711091456044,HPR
107.17446466708667,1.0763030817872197,0.31884137077656455,3.3756694721447045,0.0007363632523450329,0.026197538785352133,CLCNKB
19.332042913752467,1.4588364395429756,0.45209894767552933,3.2268078637289377,0.001251794864117035,0.03592057342744594,RHCG
60.1008093692822,2.4874075438957988,0.6649493232804761,3.7407475379091535,0.00018347374567183512,0.011680666601982215,ITLN1
107.29113347236462,-1.0148944625690521,0.335108584879413,-3.0285540519179968,0.002457271147774187,0.049412517645459196,CBS
91.56698565828594,1.1508576078449053,0.35559900305017655,3.2363915477077825,0.0012105121526913753,0.035185404068524724,OTX2
99.64147793642921,-1.1087951653109298,0.3122669687256672,-3.5507923551306786,0.0003840733044047951,0.01799197970262118,UBD
71.6047357992864,2.6153974490968888,0.5272129371707087,4.960799071305864,7.020378156408134e-07,0.0004415817860380716,EDN2
85.81108701042761,-1.0732341420227374,0.29064116417648395,-3.692643280808789,0.0002219352265937433,0.013361210297009858,VIPR1
74.03805398407839,-1.2868930178653528,0.39075518580997376,-3.2933485327848615,0.0009900166776033409,0.030966356633293706,ALOX15B
59.53936641628963,-1.1460157003004465,0.346610806736916,-3.3063472864257624,0.000945208578249057,0.030148894306219923,HIF3A
53.206942119683184,-1.1546527225674932,0.34473555490057806,-3.3493868159334355,0.0008099063832395889,0.02796256228101598,EMILIN1
53.897032588108104,-1.3497915810635475,0.3406322371713943,-3.962606687705777,7.413586004300175e-05,0.007381272628122111,GZMB
48.51949853378409,-1.0377570490066084,0.3156781362980851,-3.2873896848741095,0.0010112079875024137,0.031240168179716022,ECI1
48.96689285379492,-1.0230979521222525,0.29649327288139415,-3.450661602469211,0.0005592142615383505,0.02237568514679532,TESC
36.424051819050725,2.1130793375147947,0.5348723751561998,3.950623430304674,7.794788565364288e-05,0.007449617005175218,DPYS
43.60113239193042,-1.4537673340595956,0.3640138357034244,-3.9937145005774837,6.504617954724124e-05,0.00686477297570717,HS3ST2
42.64578121182546,-1.0897714131143006,0.31579709402980766,-3.450859535178112,0.0005588043190771299,0.02237568514679532,ZDHHC1
35.550368409064625,1.4508718211835117,0.44275823480974374,3.2768940408459284,0.0010495574876325158,0.03210951652338776,CEACAM7
37.16736969712512,-1.4303106351282744,0.38559441923934157,-3.7093654984681432,0.00020777930038051127,0.012914345843808458,TUBB1
29.628647221172596,-1.6260569751997074,0.42360762275707964,-3.8385923383918414,0.00012374167953820475,0.00935498995547245,SOD3
27.772710621991465,1.3329131503051448,0.394844904201484,3.375789167143404,0.0007360429912636323,0.026197538785352133,BSND
33.111353182963924,2.353895935702224,0.667004669291691,3.5290546589454697,0.00041704698311381856,0.01900888060714434,CALB1
26.491572306041775,-1.2799961344328221,0.35441167252120653,-3.6116082896683723,0.0003043039666020928,0.015950599582726363,PTGDS
23.514594272946123,1.3763698225127088,0.4108780762258789,3.3498254157421967,0.0008086250955706683,0.02796256228101598,ZNF208
23.805201210341085,-1.203533019496397,0.3836128230154297,-3.137363892155368,0.00170474403708966,0.04089434258697173,SMOC1
25.322377736792564,-1.501628728874615,0.494050418849281,-3.039424057917283,0.002370309535635112,0.048712335989066706,ITGA2B
22.526698612098848,-1.0151297377888493,0.2827958899914722,-3.5896198414321394,0.0003311605598287308,0.016907466893853217,GPR4
21.441665068667454,1.1259580114957917,0.3719007239762493,3.027576820656307,0.0024652304565522085,0.049446108328167704,HAP1
22.95729177797482,-1.114767281647069,0.3635206944970794,-3.066585475111171,0.0021651889336792283,0.04651310926517195,KRT87P
21.629456219761444,-1.409924212962587,0.28602199788692867,-4.929425790249756,8.247165472709844e-07,0.0004987949117629319,CLEC3B
19.561785967702804,-1.1539757634140886,0.27216486996836886,-4.239987929184998,2.2353180656111118e-05,0.004040273170314337,VWCE
