gene,log2FoldChange,AveExpr,t,pvalue,padj,B
CASP16P                  ,0.9318961104119817,-1.1708995033587328,5.055245527377331,3.983060972664282e-06,0.00035807536269321635,3.871177235527046
CASR                     ,-0.890582124557711,-3.7249325772843154,-2.5420216711933645,0.013503123655345534,0.06648730737187517,-2.9145591196437386
CATIP                    ,0.6213169006062145,-1.8742788237258348,2.4426173899020367,0.017409233254966374,0.0774495501804944,-3.124408762146227
CATIP-AS2                ,0.5809403846642263,-1.289100604829187,2.9107307471145614,0.004985236985101378,0.036763338055638944,-2.1349557972119553
CAVIN1                   ,0.6475264829765082,3.9511931084532153,4.304944796400731,5.970527720382893e-05,0.0023616656640815725,1.5447251944290068
CAVIN2                   ,0.5937181349007354,3.4086599529156367,3.4292059821804832,0.0010747623170796997,0.0162393864149387,-1.116067462421209
CCDC154                  ,0.7639852431010214,0.4353578905850127,4.598934520110541,2.1115996666767942e-05,0.0011421201713607892,2.618098508117778
CCDC163                  ,0.6289195393760957,0.5748886538344999,3.5525444243905926,0.0007306434616215309,0.012670366063391126,-0.5486874222039715
CCDC172                  ,-0.6206598920372528,-4.666613304719558,-3.5406663238669793,0.0007585591835150562,0.012950300317375377,-0.6008974285796072
CCDC188                  ,0.793281883759637,1.12732410581004,4.298389001124437,6.108379048802833e-05,0.002388140941213192,1.6656577078557797
CCDC188BP                ,0.6342675067447967,-0.8228954294221545,3.2148857861255395,0.0020629827350941397,0.024415992839515135,-1.4080336916501803
CCDC198                  ,-0.6589682368783971,-1.4643053886738442,-2.328611311457914,0.023114975973105748,0.09070911838917799,-3.3625768991329075
CCDC70                   ,-0.8118844859987258,-2.588608212035325,-2.8959744861741985,0.005196265139400375,0.036763338055638944,-2.1675718757231426
CCDC88B                  ,0.7077436003592568,2.4988606885173676,7.180755354846039,9.856995808367052e-10,8.822909680551874e-07,11.982937076316055
CCIN                     ,-0.6556267500603186,-1.7555126133647987,-2.4892318642112596,0.015466030330495335,0.07220684645973435,-3.033248783602882
CCL3L3                   ,-1.092128080384453,-0.37334889897159645,-3.56867781274677,0.0006942883869491044,0.012271793676814375,-0.48139741799838554
CCL7                     ,-0.5842223936616726,-4.854659703110204,-2.8834095175137273,0.005382438704054162,0.036763338055638944,-2.192381516675966
CCNO                     ,0.9824214917726445,0.4891638031391082,4.331593094281903,5.440585882654654e-05,0.002222287445180598,1.7699445908859204
CCR10                    ,0.6072750025047299,-0.9303377261010644,4.0030860049952395,0.0001678682428794701,0.0047957613370456795,0.7183006105587939
CCR3                     ,-0.6191597581477319,-4.482330679630226,-2.799081589588999,0.006800272810841737,0.04268632487822241,-2.3788668060196065
CD22                     ,0.6721672990099838,2.6026554949083405,2.2757281039041932,0.026286486850557667,0.09911992699779239,-3.8966379499282873
CD244                    ,-0.6451497595131169,-1.2861582570579222,-2.5980451481201516,0.01166902618548016,0.06028026637483101,-2.827064946990239
CD300LB                  ,-0.9715159055955787,-3.8230866147094997,-3.2936340844473437,0.0016280397894326694,0.02131551974190007,-1.239796358911181
CD44-DT                  ,-0.6782556263793751,-4.411383789031729,-2.748680405364979,0.0078042733399796135,0.04665974294488874,-2.488210359700716
CDC27P10                 ,1.0501855268859361,-2.6321130910006447,3.5149195062557106,0.0008225891873321622,0.013603642100122309,-0.6869950280602968
CDC27P11                 ,1.328686965526013,-1.86368459314237,4.660095888710535,1.694744287054415e-05,0.0009671340731457195,2.5539649649609233
CDC27P9                  ,0.8727914635413545,-3.3623953922193435,3.442383682063622,0.0010317226739483321,0.01579011828467778,-0.8808011718885904
CDC42EP1                 ,0.7983682804046794,2.55920741394664,3.5535985833282635,0.0007282137615255262,0.012637349084984187,-0.6880823065010917
CDHR5                    ,1.7404704572385454,1.2560146010574602,7.91784194271436,5.09227130161152e-11,8.020530990890209e-08,14.464462907717209
CDKN1C                   ,0.5839236572148074,2.4766444784051234,3.2564280265113683,0.0018214985393588152,0.02275486246376672,-1.5196528062191375
CDKN2A                   ,0.80726733277287,-1.2291104016272512,3.567747263748,0.000696337647197264,0.012290000536100165,-0.5014432596594425
CDRT15P1                 ,-0.7238723432007437,-1.7254045437316783,-4.476527235081333,3.2669814505630946e-05,0.0015920873960070844,2.0053036990922646
CDRT15P2                 ,-0.6467691069575068,-4.606540075631019,-2.9343272497260293,0.004664211680885386,0.036763338055638944,-2.077110891712744
CDX4                     ,-0.585470356274068,-4.854659703110204,-3.1974006916352526,0.0021733575848970972,0.02497479773847316,-1.4579168804805063
CEACAM22P                ,-0.7702259085118062,-4.412147990549162,-3.2545418191369744,0.0018318606416248301,0.022826374881208644,-1.3241515746104167
CEACAM6                  ,-0.7517241455167154,-4.227865365459829,-2.5706580754559076,0.012535323286943213,0.0631594228722554,-2.860932417784571
CELSR1                   ,-0.691918738446139,0.24794313190626172,-3.3215075841183994,0.0014959743990830012,0.020362610450193427,-1.1666286553411265
CEP170B                  ,0.6251222492936916,6.9158176665165785,5.103837409486143,3.3233688939913783e-06,0.00031342809746742886,4.2157214503110865
CERCAM                   ,1.0414645004194067,6.373138841572624,4.384018642855755,4.5279487016441096e-05,0.001981027867510427,1.7338972718559944
CFAP107                  ,-0.7601700899353143,-4.206168621066732,-2.4494948270862467,0.0171093898261489,0.07662640284286158,-3.1035770042554613
CFAP20DC-AS1             ,-0.7597441440104759,-0.1652194575250559,-4.750973488804612,1.2196697269570392e-05,0.0007755736001341797,3.0682944298727692
CFAP210                  ,-0.6065244569855106,2.0547131118093294,-4.684412857129808,1.5523412042525873e-05,0.0009066746422753271,2.8984075341349183
CFTR-AS1                 ,-0.6284460568805992,-4.6541223624455546,-2.8822005184762935,0.005400673795786862,0.036763338055638944,-2.1948489763516807
CH507-42P11.6            ,0.5968840616034462,-0.15529818534394169,3.470486514676286,0.0009453291993117581,0.014973162732139899,-0.7505966808207214
CHN2-AS1                 ,-0.7486823491853865,-0.31018948005238683,-4.03373143477176,0.00015139551772070433,0.004460459566625128,0.8438947296194979
CHODL-AS1                ,-0.6411843652496927,-4.559158219924903,-2.755408784566343,0.007662797005093176,0.046127656138837195,-2.4743318216224157
CIBAR2                   ,-0.961322823747278,-4.440280388461081,-3.3859308876820187,0.0012283738427605233,0.017899725934576925,-0.9991321542620701
CIC                      ,0.6507686000211423,5.560853083667805,6.281958506091795,3.546455874868777e-08,1.3538442666309788e-05,8.594310433752101
CLCF1                    ,0.7717375811822088,0.28476165516716817,3.589535577233696,0.0006498334277113069,0.01172141138321595,-0.43337090121995026
CLDN5                    ,1.013465506239101,3.2198138176378133,4.5076846658642635,2.924901031015263e-05,0.0014710056106211353,2.256573102293401
CLEC10A                  ,-0.9169875864202468,-3.2338603491315125,-3.0024532118187146,0.00384175686230463,0.034968335231185185,-1.9297842993482508
CLEC4M                   ,1.1883478404205468,-3.0993872955159696,3.6371548583418973,0.000558278691296779,0.010543300598801904,-0.38083575405179815
CLIC3                    ,0.7384138960543003,-2.0311992178838256,2.8857290127623956,0.005347613484357676,0.036763338055638944,-2.1868782122275374
CLNK                     ,-0.6438524616836019,-3.1292653797647394,-2.455295733940946,0.016860096814362752,0.0758202540351065,-3.0822567426261203
CLRN1                    ,-0.7472013144276963,-2.805680012121775,-2.7990764600895797,0.006800368649966711,0.04268632487822241,-2.379105668941434
CLRN2                    ,-0.6163905697171277,-4.612885762322231,-3.163368502356545,0.0024042554763834077,0.026051173263091098,-1.5420961416512835
CNN2                     ,0.609083850506366,-0.036340891233941366,2.7728169007112835,0.007307613366690235,0.04464723562104083,-2.5118671369571635
COL18A1                  ,0.7872642920821873,4.0221838474282245,5.980367422168183,1.159649954211998e-07,3.127560040893947e-05,7.477989000305889
COL18A1-AS1              ,1.0446028364611057,-1.6516602023905176,3.837085768186807,0.00029169440736327365,0.006853078152945264,0.2031693718485812
COL24A1                  ,-0.6303790211195315,5.096606894244248,-4.583059616061914,2.235192550820343e-05,0.001189364079474349,2.4277522839413823
COL6A2                   ,0.778292694324555,2.3444709381545907,3.6586647056077206,0.0005210827155558115,0.010122423782795084,-0.36268250413474235
COL7A1                   ,0.6526126679537096,3.739127365533691,4.401644887473674,4.255920287195713e-05,0.0018978608972663466,1.8736799155267843
COX4I2                   ,0.650092103593173,-2.1761874471870253,2.7212301213821575,0.008406639637205365,0.04901352413231174,-2.5462256168696293
CPLX1                    ,0.724534108162227,5.724726443463304,3.9294543779776405,0.0002148037314874454,0.005645940308719478,0.2767079249522224
CPVL-AS1                 ,-0.6763458931206712,-3.79764416406437,-2.554801122288083,0.013063165451649763,0.06503747715923243,-2.889288487900605
CRACR2B                  ,0.6949786249898244,0.1821158220925708,5.039021118943246,4.2307179366909195e-06,0.0003728057782971564,4.03912292740948
CRB2                     ,0.6714743030823085,4.317225113712441,5.030565417613924,4.3657141260891275e-06,0.0003827957182070602,4.007260505465297
CRCT1                    ,-0.6328546765582619,-4.881523474308867,-3.6922408795379558,0.0004677082625346967,0.009468627529854097,-0.19839560980108484
CRIP1                    ,0.5957397850279202,-0.23645191517681272,3.7560635764991033,0.000380309947751441,0.008287263144803951,0.041054248760620915
CRMA                     ,0.6886278133360797,0.5831944795230896,3.2444622201000692,0.001888180549565448,0.023267852274802044,-1.3862469706804745
CSKMT                    ,0.7264651769939392,2.7472395737851265,4.969887905354806,5.466376251544897e-06,0.00044563981631642207,3.8526186818360353
CSNK1G2-AS1              ,1.0654549146283687,-1.9066780942480497,3.9297363856184857,0.00021460194094563884,0.005645940308719478,0.44103041696784473
CST7                     ,0.6084356406197664,-2.1628819030798505,2.6161906209435233,0.011125391337172628,0.05857379453035291,-2.7672930620784344
CSTA                     ,-0.6271717358171935,-4.525948762035028,-2.4650239490502925,0.016449348728434395,0.07483645933342956,-3.0774653671039958
CTB-1I21.1               ,-0.7578563068413104,-2.708945909718089,-2.2907258485538753,0.025350056724315253,0.0968546316297921,-3.39356903544756
CXCL13                   ,-0.8674550692238743,-4.1474744829722585,-3.342741954262623,0.0014022181363581112,0.0195964859090962,-1.1128524388728946
CXCL5                    ,0.7815116552777001,-1.2556906759697333,3.355992342395652,0.0013465541824636646,0.01913283085279593,-1.0530257563258694
CXXC5-AS1                ,0.6391480211678653,-0.7214876874605932,3.5392528687919045,0.0007619477824671883,0.012982860341090521,-0.5635777878939825
CYCSP52                  ,-0.6605742541084991,-2.5979399046288454,-2.318095634046776,0.023717091219131188,0.09239974115410207,-3.3436973330268493
CYP11B2                  ,-0.6198972534543268,-4.540321590959688,-2.284771294183611,0.025718250568317298,0.09775864797548624,-3.4251509026810862
CYP2C18                  ,-0.8107195987149818,-1.668463252135369,-3.48083890890833,0.0009152689924799629,0.014672845346695228,-0.7471460796254696
CYP2C19                  ,-0.8535082481916505,-1.4844799229978942,-4.335457393048846,5.367629909537609e-05,0.0021993318971691247,1.6271995303015192
CYP2D6                   ,0.5923792023526566,1.2950331759314122,3.8640013605965615,0.0002669152927270147,0.006496108651964567,0.3188047310368658
CYP2W1                   ,0.8512306008865362,-2.689110034759996,2.801893352127832,0.006747924743727388,0.04246544425587496,-2.372087159728605
CYP4B1                   ,0.8196453049899453,-2.9711217125574296,2.5203451091438343,0.014280124652123817,0.06889171628302222,-2.956502432158087
CYP4F12                  ,0.8916854144133703,-1.5794883506936406,2.4763391625322138,0.01598293287633444,0.07350431732522132,-3.067111419596836
CYSRT1                   ,0.6094764999032755,-0.8832561769763181,3.8228957775298564,0.0003056314684896227,0.007079143943086697,0.2101697940237317
DAB1-AS1                 ,-0.6070204003916589,-0.4833229741244022,-3.411109394918749,0.0011366448731864698,0.01691661891507321,-0.905284661807154
DACT2                    ,0.6097426719890571,-0.45270028567788,3.261766255747581,0.001792470451050931,0.022549621878780016,-1.294895192321154
DAP-DT                   ,-1.057352580620142,-4.114064593973962,-4.257311924136738,7.045002424624343e-05,0.0026247239713055323,1.3208101292691463
DAZL                     ,-0.7912072816698346,-3.565036995861792,-2.893453908368899,0.0052331276787057415,0.036763338055638944,-2.1722821415462352
DBX1                     ,-0.7100172883646296,-4.345929505877831,-2.965232579554658,0.004272711092313369,0.036763338055638944,-2.007430498231182
DCAF8L2                  ,-0.6358832978034785,-4.552812533233691,-2.889782585993996,0.00528725235778715,0.036763338055638944,-2.177777052742632
DDX53                    ,-0.7809659025330222,-0.0649673791284903,-4.6569095744854065,1.7143232194939896e-05,0.0009768913327177328,2.7763427362865496
DEFB109A                 ,-0.5855940531600888,0.9955743306722896,-3.8190358733015923,0.00030953166047692694,0.007144266508170853,0.19668332337894956
DEFB112                  ,-0.6697106886290118,-4.286056707897711,-2.5588226899756683,0.01292742451501852,0.06454860102756395,-2.88565950758916
DEFB135                  ,-0.6682238576756436,-3.391541912285504,-2.3878906117453345,0.01996832728653204,0.08321720415018889,-3.2131239989233933
DHRS7C                   ,0.9737656820895211,-2.056065109088631,4.125328522240133,0.00011092912602179832,0.0036297573649312687,0.9724044816702637
DIAPH1-AS1               ,-0.6300554992764672,0.31386927040921947,-3.8519059265772415,0.0002777899298473438,0.006641321358633278,0.3155126616506978
DIO3OS                   ,0.6483729112098165,-1.3274218658474661,3.025906713144254,0.003591347918810803,0.033486364113448776,-1.8654049890274305
DLG2-AS2                 ,-0.6175734420375805,4.28010015728804,-5.252221825893912,1.904789505954515e-06,0.0002180319522862354,4.7947885039150115
DMBT1L1                  ,-1.2366088050817359,-1.2235023122410356,-3.6953746179328024,0.00046300225406312135,0.009412068536907313,-0.15803718325031468
DMKN                     ,0.5982197327727152,1.1275991803928695,3.067578158734365,0.0031835513343764776,0.031028593401586185,-1.8895152546654597
DNAH17                   ,0.6158302668690503,2.895686214515662,3.1100458976374057,0.0028127335424640823,0.028668312222589747,-1.9517003950255862
DNAH17-AS1               ,1.2855694742302322,-0.996900442483482,4.386691825217069,4.485633234799128e-05,0.0019690779738400278,1.8344237217533559
DNAH8-AS1                ,-0.6541808251030679,-4.6541223624455546,-3.3214878091774684,0.0014960644055366107,0.020362610450193427,-1.1560013478671411
DNAI2                    ,-0.7038170705431539,-3.5789447877914204,-2.4437651039335866,0.017358869359809993,0.07729535676940838,-3.1073571486849114
DNAJB5-DT                ,-0.7084486202064659,-3.055925876400231,-2.287457184557882,0.025551588866286078,0.09731302477985111,-3.3988096728332495
DNAJC22                  ,0.6073751387748935,0.3810774160563545,2.9711423562677326,0.004201413205124313,0.036763338055638944,-2.0701084047270224
DNAJC5B                  ,-0.6731034083863765,-2.799581847002197,-2.401400548727052,0.01930710970132116,0.08155865050254196,-3.1858190560399695
DNTT                     ,-0.6837595830426761,-4.292201963480504,-2.683646045239466,0.009300510221396609,0.052182515029597164,-2.626507867642985
DOC2GP                   ,0.7974676599836705,-2.8779578075884307,3.2047769916892292,0.002126135188706087,0.02485709595917188,-1.4581322828840584
DOCK9-AS1                ,-0.6164210654947169,-0.5891330692902086,-4.079881755831615,0.0001294927876348163,0.004046752385641688,0.9665266493556972
DOK7                     ,1.0236933480179424,0.9316520553531424,4.461778475245566,3.442184906012571e-05,0.0016468951744732807,2.1881760569403763
DPPA3                    ,-0.6275509449120023,-4.612885762322231,-3.3640600232887183,0.0013136916500904176,0.01881264219281127,-1.050761737519097
DRD3                     ,-0.6194220129577355,-2.9920644631248168,-2.509041654742294,0.014701121352036467,0.07008120336559612,-2.9767915147199173
DRD4                     ,1.298360977427334,-1.4694765933676184,4.768273268590195,1.145304875268911e-05,0.0007466868379358049,2.929947779122788
DRGX                     ,1.0438950074871256,-0.25859294872408206,3.1328417207468315,0.002630743152295826,0.027526721057893836,-1.6267835903808594
